category	name	domain	source
education_secondary_dss	MU KUANG ENGLISH SCHOOL	mukuang.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	PO LEUNG KUK NGAN PO LING COLLEGE	npl.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	MAN KWAN PAK KAU COLLEGE	pakkau.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	PUI KIU MIDDLE SCHOOL	pkms.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	PO LEUNG KUK LAWS FOUNDATION COLLEGE	plklfc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	PUI KIU COLLEGE	puikiu.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	MAN KWAN QUALIED COLLEGE	qualiedcollege.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	SCIENTIA SECONDARY SCHOOL	scientia.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	ST. MARGARET'S CO-EDUCATIONAL ENGLISH SECONDARY AND PRIMARY SCHOOL	smcesps.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	ST. PAUL'S COLLEGE	spc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	ST. PAUL'S CO-EDUCATIONAL COLLEGE	spcc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	ST. PAUL'S CONVENT SCHOOL	spcs.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	STEWARDS POOI KEI COLLEGE	spkc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	ST. STEPHEN'S COLLEGE	ssc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	EVANGELIZE CHINA FELLOWSHIP SAINT TOO CANAAN COLLEGE	stcc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	TAI PO SAM YUK SECONDARY SCHOOL	tpsy.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	TAK SUN SECONDARY SCHOOL	tsss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	TSUNG TSIN CHRISTIAN ACADEMY	ttca.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	UNITED CHRISTIAN COLLEGE (KOWLOON EAST)	uccke.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	WAI KIU COLLEGE	wkc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	YMCA OF HONG KONG CHRISTIAN COLLEGE	yhkcc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	YING WA COLLEGE	yingwa.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_government	ARTS & TECHNOLOGY EDUCATION CENTRE	atec.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_government	BELILIOS PUBLIC SCHOOL	belilios.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_government	CHEUNG CHAU GOVERNMENT SECONDARY SCHOOL	ccgss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_government	CLEMENTI SECONDARY SCHOOL	clementi.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_government	CHIU LUT SAU MEMORIAL SECONDARY SCHOOL	clsmss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_government	FANLING GOVERNMENT SECONDARY SCHOOL	fgss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_government	HELEN LIANG MEMORIAL SECONDARY SCHOOL (SHATIN)	hlmssst.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_government	HOMANTIN GOVERNMENT SECONDARY SCHOOL	hmtgss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_government	HOTUNG SECONDARY SCHOOL	hotungss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_government	JOCKEY CLUB GOVERNMENT SECONDARY SCHOOL	jcgss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_government	KING'S COLLEGE	kings.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_government	KWUN TONG GOVERNMENT SECONDARY SCHOOL	ktgss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_government	KWUN TONG KUNG LOK GOVERNMENT SECONDARY SCHOOL	ktklgss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_government	KOWLOON TECHNICAL SCHOOL	kts.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_government	NTHYK TAI PO DISTRICT SECONDARY SCHOOL	nthyktpdss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_government	NTHYK YUEN LONG DISTRICT SECONDARY SCH	nthykyldss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_government	QUEEN'S COLLEGE	qc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_government	QUEEN ELIZABETH SCHOOL	qes.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_government	SIR ELLIS KADOORIE SECONDARY SCHOOL (WEST KOWLOON)	seksswk.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_government	SHAU KEI WAN GOVERNMENT SECONDARY SCHOOL	sgss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_government	SHAU KEI WAN EAST GOVERNMENT SECONDARY SCHOOL	skwegss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_government	SHEUNG SHUI GOVERNMENT SECONDARY SCHOOL	ssgss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_government	SHA TIN GOVERNMENT SECONDARY SCHOOL	stgss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_government	SOUTH TUEN MUN GOVERNMENT SEC SCH	stmgss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_government	TSEUNG KWAN O GOVERNMENT SEC SCHOOL	tkogss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_government	TUEN MUN GOVERNMENT SECONDARY SCHOOL	tmgss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_government	TANG SHIU KIN VICTORIA GOVERNMENT SECONDARY SCHOOL	tskvgss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_government	TIN SHUI WAI GOVERNMENT SECONDARY SCHOOL	tswgss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_government	TSUEN WAN GOVERNMENT SECONDARY SCHOOL	twgss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_government	YUEN LONG PUBLIC SECONDARY SCHOOL	ylpss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	AMERICAN INTERNATIONAL SCHOOL	ais.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	AUSTRALIAN INTERNATIONAL SCHOOL HONG KONG	aishk.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	AMERICAN SCHOOL HONG KONG	ashk.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	HONGKONG LIMAI SCHOOL	austinschool.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	BEACON COLLEGE (MONG KOK)	beacon.com.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	SAINT TOO BLOOM ACADEMY	bloom.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	CHRISTIAN ALLIANCE INTERNATIONAL SCHOOL	caisbv.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	CALIFORNIA SCHOOL	californiaschool.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	CARMEL SCHOOL	carmel.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	CANADIAN INTERNATIONAL SCHOOL	cdnis.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	CONCORDIA INTERNATIONAL SCHOOL	cihs.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	CHINESE INTERNATIONAL SCHOOL	cis.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	PO LEUNG KUK CHOI KAI YAU SCHOOL	cky.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	DISCOVERY BAY INTERNATIONAL SCHOOL	dbis.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	DISCOVERY COLLEGE	discovery.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	DSC INTERNATIONAL SCHOOL	dsc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	DALTON SCHOOL HONG KONG	dshk.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	SHATIN COLLEGE	esf.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	MA KAM MING CHARITABLE FOUNDATION MA CHAN DUEN HEY MEMORIAL EVENING COLLEGE	evening-college.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	EXCEL LONDON COLLEGE (TSIM SHA TSUI)	excellondoncollege.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	LYC'EE FRANCAIS INTERNATIONAL (FRENCH INTERNATIONAL SCHOOL)	fis.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	FOREST HOUSE WALDORF SCHOOL	foresthouse.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	GRACE CHRISTIAN ACADEMY	gca.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	GERMAN SWISS INTERNATIONAL SCHOOL	gsis.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	HAN ACADEMY	hanacademy.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	HARROW INTERNATIONAL SCHOOL HONG KONG	harrowschool.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	ASSEMBLY OF GOD HEBRON EVENING SCHOOL	hebron.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	HONG KONG ADVENTIST ACADEMY	hkaa.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	HONG KONG ACADEMY	hkacademy.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	HONG KONG BLUEBELL COLLEGE	hkbc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	HONG KONG INTERNATIONAL SCHOOL	hkis.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	HONGKONG JAPANESE SCHOOL	hkjs.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	HONG KONG TEACHERS' ASSOCIATION EVENING SECONDARY SCHOOL	hktalhk.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	INTERNATIONAL COLLEGE HONG KONG (NEW TERRITORIES)	ichk.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	INTERNATIONAL CHRISTIAN QUALITY MUSIC SECONDARY AND PRIMARY SCHOOL	icqm.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	INTERNATIONAL CHRISTIAN SCHOOL	ics.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	INVICTUS SECONDARY SCHOOL	invictus.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	THE INDEPENDENT SCHOOLS FOUNDATION ACADEMY	isf.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	ISLAND SCHOOL	island.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	ISLAND WALDORF SCHOOL	iws.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	JOCKEY CLUB SARAH ROE SCHOOL	jcsrs.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	KELLETT SCHOOL	kellettschool.com	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	KING GEORGE V SCHOOL	kgv.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	KOREAN INTERNATIONAL SCHOOL	kis.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	MALVERN COLLEGE HONG KONG	malverncollege.org.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	NORD ANGLIA INTERNATIONAL SCHOOL, HONG KONG	nordangliaeducation.com	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	RENAISSANCE COLLEGE	rchk.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	RUDOLF STEINER EDUCATION FOUNDATION HONG KONG MARIA COLLEGE	rsefhkmaria.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	STAMFORD AMERICAN SCHOOL HONG KONG	sais.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	SHEMA ACADEMY	shema.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	SINGAPORE INTERNATIONAL SCHOOL (HONG KONG)	singapore.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	THE SOUTH ISLAND SCHOOL	sis.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	S.K.H. ALL SAINTS' MIDDLE SCHOOL	skhasms.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	PO LEUNG KUK & SPROUTS FOUNDATION SECONDARY EDUCATION SERVICES CENTRE	sproutsfoundation.org	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	SEAR ROGERS INTERNATIONAL SCHOOL	sris.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	THE HARBOUR SCHOOL	ths.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	TAI KWONG HILARY COLLEGE	tkhc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	UNITED CHRISTIAN COLLEGE	ucc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	VICTORIA SHANGHAI ACADEMY	vsa.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	WYCOMBE ABBEY SCHOOL HONG KONG	was.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_private	WEST ISLAND SCHOOL	wis.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
